date,time,DOY,ALB_1_1_1,LOGGERPOWER_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHFHEATER_1_1_1,SHFSENS_1_1_1,SHFSENS_2_1_1,SHFSENS_3_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TCNR4_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,VERSION_1_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[%],[OTHER],[C],[V],[W/m^2],[W/m^2],[µmol/m^2/s],[m],[%],[W/m^2],[OTHER],[OTHER],[OTHER],[OTHER],[W/m^2],[W/m^2],[W/m^2],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[K],[C],[K],[K],[K],[OTHER]
2019-03-24,00:30,83.020,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,01:00,83.041,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,01:30,83.062,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,02:00,83.083,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,02:30,83.104,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,03:00,83.124,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,03:30,83.145,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,04:00,83.166,-7.5662340833333758E-002,1.0000000000000000,15.757916666666675,11.978829166666667,310.80313749999999,371.58159583333338,131.09764954291663,0.0000000000000000,79.716924166666672,1.1503113458335605,1.2499999999999966E-002,73.869213333333320,66.885530000000003,60.700000000000003,9.3540247283333251,6.6785536250000010,-1251.6083166666667,0.25227187499999998,0.35874791666666667,0.36002708333333333,70.479855025000163,8.5511089458333363,284.82273312499996,11.699336708333332,290.08791666666662,288.10770833333328,287.88729166666661,3.0000000000000000
2019-03-24,04:30,83.187,211085000000000.84,1.0000000000000000,8.0070833333333358,11.977724166666667,296.66683333333327,335.78125416666666,-8.3522480004166528,0.0000000000000000,94.809852083333325,-42.226985295833266,1.2500000000000028E-002,73.572299999999998,65.167419999999993,60.700000000000003,-5.4984941333333310,2.5843501933333348,-1240.6960875000000,0.25002083333333330,0.35904583333333334,0.36002083333333335,-2.0997460304166653,1.0127948783333331,278.98141508333333,5.0624770000000003,289.13677083333329,288.61916666666662,287.98624999999998,3.0000000000000000
