file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[kg+1m-1s-2],[W+1m-2],[#],[W+1m-2],[W+1m-2],[#],[W+1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[mmol+1s-1m-2],[#],[mmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,--,[m+1s-1K+1],--,--,--,--,--,--,--,--,--
2019-03-24T000000_smart3-00269.ghg,2019-03-24,02:30,83.104,1,1800,1800,0.23739286351255612,0,NaN,-33.241719779244391,0,NaN,3.4760041443207057,0,NaN,2.9009439382927220,0,NaN,7.7919656682801597E-002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5271015678097474E-012,8.7099821146817456E-014,NaN,NaN,16.948473411666022,406.13561547686226,410.51486766105688,0.0000000000000000,0,418.53317078827280,10.029294248918957,10.130900026288989,0.0000000000000000,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,287.31726891411677,283.50695105658639,98363.334316406253,1.2041399677316778,1010.7884770784716,2.3962961478129933E-002,5.0491937530455430E-003,7.5419678668276532E-003,986.77944532222170,1253.8733036760882,6.2633647822810693E-003,78.698497083333336,267.09385835386649,279.93559855938986,-1.6652920843980257,-1.8149641736807507,9.4524277796982151E-002,2.4650005105874433,-9.9884572064063492E-015,2.0810733109342830E-016,2.4650005105874433,6.9845784254168120,312.53745203029882,227.46254796970115,2.1976345765735270,NaN,0.44401265027684206,1.0578294703308071,226.98666345795127,7.9035480440564909E-003,-9.5631991214845389,-6.1510730740207964E-002,0,20.145729049998756,-3.0571921060574119,6.9153768680051870,17.220266189914629,26.261992473129247,36.832817854133893,55.182272963673114,0.23341122840345113,1.0170584557407099,-31.809671920461803,1.0390318681643145,4.7620911413830029,1.1003110685123079,4.0915859453132679,1.1003110685123079,0.10674915547354402,1.1003110685123079,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800000099,800000000,800000000,80000,80000,80,81,2,0,0,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,1.2041620868932412,0.66629860258897688,0.24519825117939639,7.2412617224647008E-002,3.4013220550931202E-003,2.5364431787549155,NaN,NaN,-2.6134965782975198E-002,4.0915859453132678E-003,0.10674915547354402,NaN,NaN,11.979999542236328,406.13470417446558,10.667690939108530,7.6193325889110568,103.77066242218018
2019-03-24T000000_smart3-00269.ghg,2019-03-24,03:00,83.124,1,1800,1800,0.18125663310398418,0,NaN,-40.787359694251315,0,NaN,-5.2052977242313485,2,NaN,3.4917599083509208,0,NaN,-0.11659719154923172,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5865562562150837,-1.5870599304181996,0.15465452966187451,-3.5549691969714664E-002,NaN,NaN,-1.1453372224569164E-011,-2.6700075592377262E-013,NaN,NaN,17.086299658881295,408.35331119352412,412.72412682734563,0.0000000000000000,0,398.31543369167088,9.5195232141988519,9.6110154993570056,0.0000000000000000,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,286.79529291788737,282.72683247884112,98353.311065538190,1.2075730817184744,1010.4915414777952,2.3899458592326981E-002,-7.5554980123902146E-003,7.1776442381046197E-003,936.52777417583798,1190.0198973103065,5.9438590895801108E-003,78.698497083333336,253.49212313446856,279.17720339881168,-1.4702033395691665,-2.1564076529486291,6.6345624630847366E-002,2.6107457875640265,-1.4788110242531302E-014,-6.7032490669305398E-016,2.6107457875640265,6.1056604607599310,304.28552375396271,235.71447624603729,1.4561867969991700,NaN,0.38742732015208581,0.87246751622830199,122.87619502701986,1.4600061465164250E-002,7.8357400200916016,-8.6275849520989531E-002,0,19.265143338000499,-2.9235598269402563,6.6131002887890569,16.467554767756074,25.114060061100464,35.222826324192880,52.770212272953096,0.17799743273956059,1.0183103784940108,-39.432283275276120,1.0418651948152451,-2.7547697902616513,1.1084138322593760,5.0156573922400565,1.1084138322593760,-6.1706061387027583E-002,1.1084138322593760,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800000099,800000000,800000000,80000,80000,80,81,0,0,0,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,0.95714371804448795,0.57903768928473687,0.20875362512737908,5.4156475002916281E-002,2.2477306775598007E-003,32.860247866093651,NaN,NaN,-3.2315123426869034E-002,5.0156573922400562E-003,-6.1706061387027583E-002,NaN,NaN,11.979999542236328,408.35355010986331,10.590182665983839,7.5099714831511228,103.75109891255697
2019-03-24T000000_smart3-00269.ghg,2019-03-24,03:30,83.145,1,1800,1800,0.21812762757735257,0,NaN,-48.602012128077526,0,NaN,3.3304870665796904,0,NaN,3.0027323544183990,0,NaN,7.4575216783623208E-002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.76351529535981744,-0.74069566134180898,7.5620617812328636E-002,-1.6585423816697732E-002,NaN,NaN,1.1613478804010633E-011,2.6328031575747198E-013,NaN,NaN,17.154865289264254,409.43621633250586,413.67726148593226,0.0000000000000000,0,388.90486015048600,9.2820160210168883,9.3689790345158350,0.0000000000000000,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,286.45374972873265,282.35189912584093,98356.211063368057,1.2093212536434879,1010.3532217795164,2.3867061001565344E-002,4.8324740475787836E-003,7.0080656999869347E-003,913.18881440077428,1160.3637277009298,5.7950405476400709E-003,78.698497083333336,247.17491330015548,278.81268340399328,-1.5185532741599808,-1.9978499484134062,7.1695702235192296E-002,2.5104877487365642,-8.6634531510290211E-015,6.7697872342247446E-016,2.5104877487365642,6.6542544649629853,307.23823894161728,232.76176105838266,1.6365026040965756,NaN,0.42470218479216582,0.92909130443886634,135.83468791423687,1.3207230255740663E-002,-14.593064364603681,-9.3660147645650088E-002,0,19.147614126344976,-2.9057243156409305,6.5727563136675649,16.367092565332129,24.960848863619859,35.007945441267076,52.448281553906682,0.21432786535683157,1.0177287363647038,-46.538520593212205,1.0404852583555009,5.2038684139750195,1.1042565256896406,4.8801760474117222,1.1042565256896406,0.11652338151373834,1.1042565256896406,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800000099,800000000,800000000,80000,80000,80,81,1,0,0,2,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,1.0928961415788374,0.51056445564057351,0.25472201165832176,4.2265840542449841E-002,1.4374612914539921E-003,2.6542997997949169,NaN,NaN,-3.8088832176916471E-002,4.8801760474117221E-003,0.11652338151373834,NaN,NaN,11.979999542236328,409.43537520514599,10.252034557395511,7.0369680779510064,103.74539870368110
2019-03-24T000000_smart3-00269.ghg,2019-03-24,04:00,83.166,1,1800,1800,2.9440241343001456E-002,1,NaN,-20.078090684980275,0,NaN,-4.4282056617607424,0,NaN,2.2638317276761493,1,NaN,-9.9105979661309240E-002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.0552934928319999,-1.0081139198702573,7.5680269144718773E-002,-2.2562212613950319E-002,NaN,NaN,-6.1711176841764674E-012,-1.3468616661945175E-013,NaN,NaN,17.238949492419209,410.51753782828962,414.74423720977080,0.0000000000000000,0,376.24432760921110,8.9596465875089955,9.0406475948813458,0.0000000000000000,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,286.20536582099066,281.83481750488284,98397.427912326384,1.2121959623237060,1010.1656020205863,2.3813373199382815E-002,-6.4220674820528387E-003,6.7799228996841959E-003,881.84266073934339,1120.5330386494747,5.5930914723453587E-003,78.698497083333336,238.69037791013136,278.30993494851350,0.33431613845618013,-0.46375356353206099,4.7501183574832510E-002,0.57366454532412625,1.2918779043781098E-015,-3.5797527493715339E-016,0.57366454532412625,2.8405281270600620,234.21247573500219,305.78752426499784,4.7497044345994901,NaN,0.15584191147892021,0.47246543076263658,16.249658019989329,0.11040232340847612,4.5341368984648351,-0.10521380720989242,1,2.3764424977888585,1.0000000000000000,2.0000000000000000,4.0000000000000000,8.0000000000000000,17.000000000000000,66.000000000000000,2.8933733917082854E-002,1.0175057746563279,-19.656624491670534,1.0344593893381422,-3.2168896460417451,1.0601777779160844,3.1197219927360278,1.0601777779160844,-7.1995978548684461E-002,1.0601777779160844,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800000099,800000000,800000000,80000,80000,80,81,3,2,0,1,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,0.49244650275684765,0.40606043467309771,4.6423924095327779E-002,0.13797842711027392,1.0214239464909554E-002,4.0669308704540921,NaN,NaN,-1.6052531552843384E-002,3.1197219927360277E-003,-7.1995978548684461E-002,NaN,NaN,11.979999542236328,410.51490483036747,10.191173449445653,6.9571943836741967,103.73241088019476
2019-03-24T040000_smart3-00269.ghg,2019-03-24,06:30,83.270,0,1800,1800,4.4180655263170157E-003,1,NaN,0.99316453419031803,2,NaN,-3.9182100110593119,1,NaN,-6.4506624159808651E-002,2,NaN,-8.7224461317986279E-002,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.4220587613056057E-013,-5.3672867812736675E-015,NaN,NaN,20.121505279541029,469.62979255979133,471.26313615149428,0.0000000000000000,0,315.59332214682610,7.3658518263922863,7.4205102050388341,0.0000000000000000,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,279.41572881062825,276.22732713487414,98396.916302083337,1.2375453449012315,1009.1950552700187,2.3339694820809328E-002,-5.6521450934055107E-003,5.6869917625258946E-003,724.97151944126529,759.95755560245311,4.5953805134952641E-003,95.396317083333329,34.986036161187826,275.52807900824109,-0.44981718555012817,-0.60061620376385072,1.4119874807165120E-002,0.75051628596886943,-1.1513495917975442E-015,-1.7006971962406100E-017,0.75051628596886943,1.8189626051214265,306.83050028922082,233.16949971077915,1.0780005460029820,NaN,5.9749670682292914E-002,0.13408173233906809,-18.507282386029061,-9.6934815311094519E-002,-0.25347404334812823,1.3309123399054736E-002,1,20.217508598466203,9.0000000000000000,16.000000000000000,29.000000000000000,46.000000000000000,79.000000000000000,205.00000000000000,4.3502029781116837E-003,1.0155998578794567,0.75364597460083860,1.0249554003831944,-3.7632689223130349,1.0443464084061824,-7.8003296775300032E-002,1.0443464084061824,-8.3775270752965342E-002,1.0443464084061824,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800100099,800000000,800000000,80000,80000,80,81,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53,0.15087432450705179,0.11344771498636175,3.8414251847226216E-003,0.42268103934068829,0.85424671711672029,1399.0557160999172,NaN,NaN,6.0343590702426162E-004,-7.8003296775300032E-005,-8.3775270752965342E-002,NaN,NaN,11.981627357270982,469.62429338243300,3.4659979774554559,-8.1852895532051768,49.655581052568145
2019-03-24T040000_smart3-00269.ghg,2019-03-24,07:00,83.291,0,1800,1800,1.8443337278789749E-002,0,NaN,-0.67331267395483274,2,NaN,NaN,NaN,NaN,11.529205494521323,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9372029780914752,-5319.2345626329989,-1.2290861723994158,-118.51827550232960,NaN,NaN,-1.6908834612153337E-012,-2.9399812514050394E-014,NaN,NaN,19.321436112191940,452.36416478957477,452.36416478957477,0.0000000000000000,0,335.94662922089174,7.8653685708945584,7.9277230344887837,NaN,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,280.45600607977974,277.16079930623374,98422.192354600687,1.2334604708920123,1009.4847603719132,2.3412553920054126E-002,NaN,6.0537583622846825E-003,774.33446974865126,811.70268771721283,4.9079467929010598E-003,95.396317083333329,37.368217968561567,276.45652538015725,-0.64687352374002594,-0.80853338342319958,1.4487852907357180E-002,1.0355585380399634,-1.0905459320223842E-015,-8.7513342765881482E-017,1.0355585380399634,1.9103733651054957,308.66183114357005,231.33816885642995,0.80161562749535242,NaN,0.12228048037337882,0.11360299844147781,234.06364037495351,7.6645821500773799E-003,NaN,-4.4221620182885429E-003,1,10.929978512035433,5.0000000000000000,10.000000000000000,18.000000000000000,32.000000000000000,64.000000000000000,222.00000000000000,1.8210468824472806E-002,1.0127876144519681,-0.65609520260855703,1.0262423369014453,NaN,1.0000000000000000,10.964639896129258,1.0549276548368809,NaN,1.0000000000000000,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800000099,800000000,800000100,80000,80000,80,81,0,1,0,2,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82,0.12506335479381236,8.2243222262427779E-002,1.9899419826715465E-002,0.25511823169007769,0.38523011383144845,NaN,NaN,NaN,-5.2691657364079653E-004,1.0964639896129258E-002,NaN,NaN,NaN,11.989999771118164,452.37142729865184,4.4953779568782339,-6.3879669384758380,82.030049391852472
2019-03-24T040000_smart3-00269.ghg,2019-03-24,07:30,83.312,0,1800,1800,1.8267226490583682E-002,0,NaN,-5.1055134897513943,1,NaN,-0.56183842325362132,2,NaN,2.4122845424948123,0,NaN,-1.2533143410562527E-002,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5607804171109709,2.2592557783820468,0.18537009631477394,5.0398077987667704E-002,NaN,NaN,5.1775713670047999E-012,9.7597795817788897E-014,NaN,NaN,19.349061296780903,454.97947270710125,459.00606416851463,0.0000000000000000,0,364.73195632676510,8.5764136370062243,8.6506048019984352,0.0000000000000000,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,281.86586972554522,278.39994233873153,98434.481623263884,1.2277925459446442,1009.8971781961790,2.3514291764779104E-002,-8.1214769300445172E-004,6.5724699656200484E-003,844.44128223694406,885.19274963129180,5.3530785696074530E-003,95.396317083333329,40.751467394347742,277.68898797104691,-0.42403446042642434,-0.64706381867608198,2.4073269147759140E-002,0.77400021405440356,9.9429706580649938E-017,2.6758772880967569E-016,0.77400021405440356,1.7568457055014151,303.23766419151985,236.76233580848015,1.7823240515940393,NaN,0.12197583801765600,0.11267166376217598,30.645048689702492,5.8541267731867859E-002,9.0871561617043373,-3.3756970667122500E-002,1,6.4678929349691705,3.0000000000000000,6.0000000000000000,12.000000000000000,21.000000000000000,44.000000000000000,175.00000000000000,1.7995922801835051E-002,1.0150758419968864,-4.9864810294470150,1.0302764699689055,-0.29796770039175985,1.0578271256716154,2.5563350170470001,1.0578271256716154,-6.6468788287903629E-003,1.0578271256716154,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800000099,800000000,800000000,80000,80000,80,80,0,0,0,6,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,9.3450899583638794E-002,0.11349449071518077,1.8397937225532394E-002,7.5424464353199189E-002,1.4088438186835880E-002,33.892249378296079,NaN,NaN,-4.0215365486723342E-003,2.5563350170470000E-003,-6.6468788287903629E-003,NaN,NaN,11.989999771118164,454.97777792753988,8.7725912533866008,4.7950134815110133,103.55582163068983
2019-03-24T040000_smart3-00269.ghg,2019-03-24,08:00,83.333,0,1800,1800,3.2722019648041929E-003,1,NaN,-5.4010039563381547,0,NaN,-1.9324833437743478,1,NaN,0.51351799390830211,2,NaN,-4.3131796166794419E-002,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1623257754179472,1.0828528320363244,-1.6280298805124373E-003,2.4168584831787562E-002,NaN,NaN,-2.8093465202913498E-012,-5.5068872258541923E-014,NaN,NaN,19.310220778783162,454.95645848937983,459.12426378852547,0.0000000000000000,0,378.51937227052014,8.9180665022241570,8.9983140654678984,0.0000000000000000,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,282.45065304226347,278.96344857109915,98440.707871093749,1.2252310870227661,1010.0953877001575,2.3560396522719042E-002,-2.7949403916082780E-003,6.8209192051834075E-003,878.13626691114405,920.51380363463011,5.5670471288463705E-003,95.396317083333329,42.377536723486060,278.24945015362067,-0.18564389648637025,-0.30714725992412933,6.0518715859650563E-003,0.35894250337795819,7.4415720499290376E-016,-1.4548495081827757E-016,0.35894250337795819,1.3384258440974333,301.14932462093327,238.85067537906676,0.96606873551448302,NaN,5.1678636528530324E-002,0.11438571735997947,2.2033602359423612,0.81421093597648553,2.7948514918578358,-8.4446771990785721E-002,1,6.7575403372982228,3.0000000000000000,6.0000000000000000,13.000000000000000,25.000000000000000,56.000000000000000,251.00000000000000,3.1329989943736933E-003,1.0444312209102151,-5.0571459138786716,1.0894728721855396,-1.4582928847397558,1.1314163470853247,0.73821908842690531,1.1314163470853247,-3.2548167444089671E-002,1.1314163470853247,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,800100099,800000000,800000000,80000,80000,80,81,0,0,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,0.10875638179603395,0.10889217255188187,1.1122880372043144E-002,2.6171638700696023E-002,3.1737213265783749E-002,4.4823131170644368,NaN,NaN,-4.0862514634194642E-003,7.3821908842690537E-004,-3.2548167444089671E-002,NaN,NaN,11.989999771118164,454.95619274563268,9.0777268269326949,5.2884346266587592,103.60947100321452
2019-03-24T080000_smart3-00269.ghg,2019-03-24,10:30,83.437,0,1800,1800,1.2693751738057086E-002,1,NaN,-7.1192081743070421,1,NaN,NaN,NaN,NaN,0.32204366900475623,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.6037169035331333E-013,-5.7159620025259266E-015,NaN,NaN,24.220863840315051,562.99729615211265,562.99729615211265,0.0000000000000000,0,300.72556649463968,6.9901586473759831,7.0393649249783552,NaN,0,NaN,NaN,NaN,NaN,9,NaN,NaN,NaN,NaN,9,278.03511162651910,275.07500049167209,98388.527686631947,1.2428006657287043,1008.9714385573542,2.3244311179976048E-002,NaN,5.4190748010830457E-003,687.93589964862872,700.11934735974341,4.3603732686332466E-003,98.259804166666669,12.183447711114695,274.79402406255662,-0.37758850467146415,-0.48755484942527039,3.0967301743576564E-002,0.61744779846996645,-6.6520386592739941E-016,-1.9007236628242618E-017,0.61744779846996645,1.8800964736257983,307.75611264743679,232.24388735256321,2.8748023443429589,NaN,0.10106348300794822,0.22696509804158085,12.492448972580021,0.14360675028072509,NaN,-5.6176810895483077E-002,1,5.7605959198190959,3.0000000000000000,5.0000000000000000,11.000000000000000,21.000000000000000,45.000000000000000,195.00000000000000,1.2459860412546176E-002,1.0187715847342398,-6.8608072264554050,1.0376633447526755,NaN,1.0000000000000000,0.77052246202222352,1.0667455332246774,NaN,1.0000000000000000,NaN,NaN,NaN,NaN,800000099,800000099,800000099,800000199,800000099,801010199,800000000,800001000,80000,80000,80,80,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,0.10066180847822584,0.34631583291730306,6.9525546876328254E-003,0.45058540826116517,1.3663567545459043,NaN,NaN,NaN,-5.4713546566777637E-003,7.7052246202222348E-004,NaN,NaN,NaN,12.000000000000000,562.98823510064028,-1.4043307291148426,-54.803395334879561,18.657520515653808
